@relation InstanceResultListener

@attribute Key_Dataset {housing}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.M5P}
@attribute Key_Scheme_options {'-M 4.0 -num-decimal-places 4','-kuenzel-et-al-split-selection -M 4.0 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {-6118439039768233317}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric

@data
housing,3,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,3.37079,5.586291,53.535024,59.963386,0.81075,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,12978,65942,8696,?,?,?,4
housing,3,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.507538,3.774891,36.394055,39.312046,0.921747,0,0,?,?,?,?,?,?,0.056,0,0.046875,0,46.875,0,17654,65942,8696,?,?,?,10
housing,3,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.145765,2.894561,35.598289,35.909687,0.937317,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,16754,65942,8696,?,?,?,9
housing,4,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,1.914543,2.79229,29.144281,31.791037,0.951669,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,31290,65801,8837,?,?,?,28
housing,4,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.461015,3.281802,30.95663,29.589273,0.971815,0,0,?,?,?,?,?,?,0.06,0,0.046875,0,46.875,0,20806,65801,8837,?,?,?,14
housing,4,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.001522,2.851474,31.753663,34.20188,0.940889,0,0,?,?,?,?,?,?,0.04,0.01,0.046875,0.015625,46.875,15.625,16770,65801,8837,?,?,?,9
housing,4,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.284837,3.156866,40.49223,40.827589,0.917138,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,16078,65801,8837,?,?,?,8
housing,4,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.715701,3.922089,36.943664,37.219163,0.926578,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,12958,65801,8837,?,?,?,4
housing,4,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.578525,3.278061,45.098683,41.83556,0.910444,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,26006,65801,8837,?,?,?,21
housing,4,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.625539,4.231499,39.753214,51.350346,0.857875,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,18270,65942,8696,?,?,?,11
housing,4,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.34882,3.673708,36.445403,39.243304,0.919983,0,0,?,?,?,?,?,?,0.053,0,0.046875,0,46.875,0,16902,65942,8696,?,?,?,9
housing,4,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,3.315079,5.860118,46.306958,58.335919,0.853695,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,16730,65942,8696,?,?,?,9
housing,4,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.175784,3.072617,31.860868,32.605689,0.953174,0,0,?,?,?,?,?,?,0.04,0,0.046875,0,46.875,0,24574,65942,8696,?,?,?,19
housing,5,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.093601,2.892114,28.050861,29.677523,0.95671,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,19154,65801,8837,?,?,?,12
housing,5,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.917721,4.252142,43.068697,43.616494,0.910219,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,15270,65801,8837,?,?,?,7
housing,5,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.801952,3.8406,48.844018,43.424307,0.904831,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,16066,65801,8837,?,?,?,8
housing,5,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.292232,3.463157,50.442053,58.403902,0.829853,0,0,?,?,?,?,?,?,0.054,0,0.046875,0,46.875,0,28394,65801,8837,?,?,?,24
housing,5,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.418893,3.104695,29.193477,26.60528,0.964876,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,18390,65801,8837,?,?,?,11
housing,5,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.567684,3.715765,39.938546,43.572425,0.901337,0,0,?,?,?,?,?,?,0.05,0,0.03125,0,31.25,0,24522,65801,8837,?,?,?,19
housing,5,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.502206,3.354167,38.452773,39.138827,0.920568,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,16934,65942,8696,?,?,?,9
housing,5,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.762531,5.200908,42.979866,60.069723,0.846399,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,22266,65942,8696,?,?,?,16
housing,5,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.295158,2.947848,36.019421,35.153461,0.935244,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,19034,65942,8696,?,?,?,12
