@relation InstanceResultListener

@attribute Key_Dataset {autoMpg}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.M5P}
@attribute Key_Scheme_options {'-M 4.0 -num-decimal-places 4','-kuenzel-et-al-split-selection -M 4.0 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {-6118439039768233317}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric

@data
autoMpg,4,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.150544,3.120346,28.782837,32.761447,0.952258,0,0,?,?,?,?,?,?,0.078,0,0.078125,0,78.125,0,15614,35171,5597,?,?,?,5
autoMpg,4,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.303774,3.070532,39.397594,42.942316,0.908988,0,0,?,?,?,?,?,?,0.069,0,0.0625,0,62.5,0,13818,35171,5597,?,?,?,3
autoMpg,4,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.111945,3.473141,30.464046,41.143251,0.907664,0,0,?,?,?,?,?,?,0.066,0.001,0.078125,0,78.125,0,15666,35171,5597,?,?,?,5
autoMpg,4,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.748825,2.430291,26.730227,30.924203,0.952604,0,0,?,?,?,?,?,?,0.072,0,0.046875,0,46.875,0,14766,35171,5597,?,?,?,4
autoMpg,4,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,1.970027,2.443656,29.40241,31.7443,0.947433,0,0,?,?,?,?,?,?,0.081,0.001,0.09375,0,93.75,0,14762,35264,5504,?,?,?,4
autoMpg,4,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,2.235821,3.019814,32.711295,37.604568,0.934348,0,0,?,?,?,?,?,?,0.056,0,0.046875,0,46.875,0,14750,35264,5504,?,?,?,4
autoMpg,5,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.590015,3.490684,35.790602,40.369967,0.915347,0,0,?,?,?,?,?,?,0.136,0,0.09375,0,93.75,0,14754,35171,5597,?,?,?,4
autoMpg,5,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.802765,2.308884,28.987787,32.411218,0.946671,0,0,?,?,?,?,?,?,0.081,0,0.09375,0,93.75,0,12862,35171,5597,?,?,?,2
autoMpg,5,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.626641,2.350454,24.000455,29.410546,0.957969,0,0,?,?,?,?,?,?,0.065,0,0.0625,0,62.5,0,14742,35171,5597,?,?,?,4
autoMpg,5,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.092024,2.772154,33.470435,36.3609,0.931928,0,0,?,?,?,?,?,?,0.059,0,0.0625,0,62.5,0,12866,35171,5597,?,?,?,2
autoMpg,5,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.725112,2.220914,25.983613,27.970423,0.961712,0,0,?,?,?,?,?,?,0.073,0,0.078125,0,78.125,0,14750,35171,5597,?,?,?,4
autoMpg,5,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.167917,3.747544,32.402432,47.414697,0.885926,0,0,?,?,?,?,?,?,0.063,0,0.0625,0,62.5,0,14722,35171,5597,?,?,?,4
autoMpg,5,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.96911,2.499219,29.335649,31.222932,0.948646,0,0,?,?,?,?,?,?,0.075,0,0.0625,0,62.5,0,15702,35171,5597,?,?,?,5
autoMpg,5,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.85576,2.487294,30.481543,33.369335,0.940891,0,0,?,?,?,?,?,?,0.063,0.001,0.0625,0,62.5,0,14726,35171,5597,?,?,?,4
autoMpg,5,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,1.591284,2.250863,24.049573,29.336081,0.950564,0,0,?,?,?,?,?,?,0.051,0,0.046875,0,46.875,0,12858,35264,5504,?,?,?,2
autoMpg,5,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,1.876372,2.472341,29.610635,31.373239,0.949764,0,0,?,?,?,?,?,?,0.052,0,0.0625,0,62.5,0,12874,35264,5504,?,?,?,2
autoMpg,6,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.380631,1.83687,19.808027,22.932448,0.973567,0,0,?,?,?,?,?,?,0.054,0,0.046875,0,46.875,0,16510,35171,5597,?,?,?,6
autoMpg,6,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.22818,3.131229,37.244967,43.103649,0.90482,0,0,?,?,?,?,?,?,0.05,0,0.0625,0,62.5,0,14714,35171,5597,?,?,?,4
autoMpg,6,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.067026,3.039072,26.239617,32.698308,0.956898,0,0,?,?,?,?,?,?,0.054,0.001,0.046875,0,46.875,0,14746,35171,5597,?,?,?,4
autoMpg,6,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.635042,2.044945,25.172183,27.494825,0.958321,0,0,?,?,?,?,?,?,0.061,0,0.0625,0,62.5,0,14734,35171,5597,?,?,?,4
autoMpg,6,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.215146,2.829426,31.942896,34.636941,0.935933,0,0,?,?,?,?,?,?,0.051,0,0.0625,0,62.5,0,11870,35171,5597,?,?,?,1
autoMpg,6,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.192238,3.121682,35.856562,42.09765,0.921815,0,0,?,?,?,?,?,?,0.056,0,0.046875,0,46.875,0,17494,35171,5597,?,?,?,7
autoMpg,6,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.058805,2.816521,32.256683,37.061341,0.928903,0,0,?,?,?,?,?,?,0.052,0,0.0625,0,62.5,0,12874,35171,5597,?,?,?,2
autoMpg,6,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.603906,2.094082,28.25021,30.12901,0.958579,0,0,?,?,?,?,?,?,0.055,0,0.046875,0,46.875,0,15686,35171,5597,?,?,?,5
autoMpg,6,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,2.4255,3.673894,35.197248,42.891209,0.903744,0,0,?,?,?,?,?,?,0.055,0,0.0625,0,62.5,0,15658,35264,5504,?,?,?,5
autoMpg,6,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,2.129571,2.7662,33.949311,37.665961,0.92583,0,0,?,?,?,?,?,?,0.052,0,0.046875,0,46.875,0,14754,35264,5504,?,?,?,4
autoMpg,7,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.21694,2.75088,36.68005,39.967283,0.915936,0,0,?,?,?,?,?,?,0.051,0,0.0625,0,62.5,0,12850,35171,5597,?,?,?,2
autoMpg,7,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.501886,3.381409,51.27696,54.527656,0.843801,0,0,?,?,?,?,?,?,0.047,0,0.046875,0,46.875,0,12842,35171,5597,?,?,?,2
autoMpg,7,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.02013,2.803287,29.023051,34.967911,0.936285,0,0,?,?,?,?,?,?,0.051,0.001,0.046875,0,46.875,0,12874,35171,5597,?,?,?,2
autoMpg,7,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.752048,2.317324,30.541614,33.1776,0.946446,0,0,?,?,?,?,?,?,0.052,0,0.0625,0,62.5,0,15658,35171,5597,?,?,?,5
autoMpg,7,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.637565,2.040635,25.172544,26.89851,0.963986,0,0,?,?,?,?,?,?,0.052,0,0.046875,0,46.875,0,14738,35171,5597,?,?,?,4
autoMpg,7,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.24545,3.046256,34.948555,38.269188,0.920129,0,0,?,?,?,?,?,?,0.054,0.001,0.0625,0,62.5,0,15622,35171,5597,?,?,?,5
autoMpg,7,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.410471,1.806381,19.125607,21.536589,0.977592,0,0,?,?,?,?,?,?,0.056,0.001,0.046875,0,46.875,0,19286,35171,5597,?,?,?,9
autoMpg,7,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.936478,2.840954,26.786872,31.999241,0.956371,0,0,?,?,?,?,?,?,0.054,0,0.0625,0,62.5,0,14718,35171,5597,?,?,?,4
autoMpg,7,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,2.210497,2.955871,30.54886,34.142377,0.940893,0,0,?,?,?,?,?,?,0.053,0,0.046875,0,46.875,0,15658,35264,5504,?,?,?,5
autoMpg,7,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,2.352085,3.532437,33.072233,42.497283,0.906602,0,0,?,?,?,?,?,?,0.052,0,0.046875,0,46.875,0,12858,35264,5504,?,?,?,2
autoMpg,8,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.719055,2.946346,22.094077,34.201245,0.940783,0,0,?,?,?,?,?,?,0.051,0,0.046875,0,46.875,0,14750,35171,5597,?,?,?,4
autoMpg,8,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.562503,3.432079,36.078886,38.253437,0.925348,0,0,?,?,?,?,?,?,0.047,0.001,0.046875,0,46.875,0,16530,35171,5597,?,?,?,6
autoMpg,8,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.894474,2.403578,31.480914,33.560762,0.943026,0,0,?,?,?,?,?,?,0.051,0,0.0625,0,62.5,0,14722,35171,5597,?,?,?,4
autoMpg,8,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.899909,2.622071,31.235511,35.509921,0.936105,0,0,?,?,?,?,?,?,0.061,0,0.0625,0,62.5,0,12846,35171,5597,?,?,?,2
autoMpg,8,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.019068,2.62765,30.094695,33.746634,0.939584,0,0,?,?,?,?,?,?,0.056,0.001,0.046875,0,46.875,0,14718,35171,5597,?,?,?,4
autoMpg,8,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.708574,2.268628,32.067387,36.964299,0.941135,0,0,?,?,?,?,?,?,0.052,0,0.046875,0,46.875,0,15626,35171,5597,?,?,?,5
autoMpg,8,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,2.315404,3.147382,37.717364,40.550884,0.913994,0,0,?,?,?,?,?,?,0.056,0,0.046875,0,46.875,0,12878,35171,5597,?,?,?,2
autoMpg,8,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.776698,2.351724,23.766309,27.075414,0.970514,0,0,?,?,?,?,?,?,0.054,0,0.046875,0,46.875,0,15682,35171,5597,?,?,?,5
autoMpg,8,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,1.675138,2.041531,24.068653,26.02288,0.965563,0,0,?,?,?,?,?,?,0.054,0,0.0625,0,62.5,0,14754,35264,5504,?,?,?,4
autoMpg,8,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,359,39,2.294541,2.959323,39.344568,39.704704,0.920292,0,0,?,?,?,?,?,?,0.055,0.001,0.03125,0,31.25,0,13834,35264,5504,?,?,?,3
autoMpg,9,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.898303,2.465522,30.734388,33.271806,0.94558,0,0,?,?,?,?,?,?,0.053,0,0.046875,0,46.875,0,18442,35171,5597,?,?,?,8
autoMpg,9,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220412.0658,358,40,1.669276,2.068551,25.618805,27.054232,0.966203,0,0,?,?,?,?,?,?,0.047,0,0.046875,0,46.875,0,14722,35171,5597,?,?,?,4
